symbol,bidPrice,bidQty,askPrice,askQty
UMAUSDT,14.13600000,48.55000000,14.18100000,120.55300000
EOSUPUSDT,2.06900000,200.00000000,2.07200000,728.67000000
EOSDOWNUSDT,0.00137000,1890831.40000000,0.00139000,1947436.81000000
TRXUPUSDT,0.41700000,5159.12000000,0.41800000,14940.34000000
TRXDOWNUSDT,0.00123500,1163103.73000000,0.00124000,1163103.73000000
XRPUPUSDT,5.01000000,276.01000000,5.02400000,49.20000000
XRPDOWNUSDT,0.02032900,4394.85000000,0.02051100,731.31000000
DOTUPUSDT,13.04000000,1.15000000,13.08600000,196.59000000
DOTDOWNUSDT,0.01310000,4743691.97000000,0.01330000,207542.19000000
SRMBIDR,0.00,0.00000000,0.00,0.00000000
ONEBIDR,0.00,0.00000000,0.00,0.00000000
LINKTRY,214.90000000,768.56000000,215.50000000,42.62000000
USDTNGN,888.48000000,1265.69000000,890.20000000,87.75000000
BELBNB,0.00430000,34.70000000,0.00434000,191.50000000
BELBTC,0.00003800,113.00000000,0.00003806,8.00000000
BELBUSD,1.46990000,75.00000000,1.47580000,99.32000000
BELUSDT,1.47210000,419.00000000,1.47980000,90.00000000
WINGBNB,0.06640000,46.11000000,0.06730000,1.00000000
WINGBTC,0.00058700,69.15200000,0.00059000,0.30000000
SWRVBNB,0.00239300,97.75000000,0.00241200,7.83000000
SWRVBUSD,0.82500000,100.00000000,0.82700000,63.20000000
WINGBUSD,22.72700000,8.97200000,22.89600000,0.88500000
WINGUSDT,22.70300000,36.96900000,22.88600000,13.14900000
LTCUPUSDT,6.99300000,3.64000000,7.01500000,2419.33000000
LTCDOWNUSDT,0.00014700,2419625.19000000,0.00014800,1976135.67000000
LENDBKRW,0.00000000,0.00000000,0.00000000,0.00000000
SXPEUR,1.73400000,14.83800000,1.73600000,77.46700000
CREAMBNB,0.33760000,15.24000000,0.33950000,1.09000000
CREAMBUSD,115.65000000,7.52410000,116.03000000,0.13660000
UNIBNB,0.07147000,66.60000000,0.07171000,1.00000000
UNIBTC,0.00062932,333.10000000,0.00062968,0.30000000
UNIBUSD,24.42800000,797.55900000,24.45500000,0.19400000
UNIUSDT,24.40400000,0.01200000,24.41700000,13.59800000
NBSBTC,0.00000030,4571368.00000000,0.00000031,1187616.00000000
NBSUSDT,0.01183000,72963.60000000,0.01187000,154954.00000000
OXTBTC,0.00000953,54.00000000,0.00000956,102.00000000
OXTUSDT,0.36890000,22243.84000000,0.37060000,265.08000000
SUNBTC,0.00051700,866.34100000,0.00052000,8.70100000
SUNUSDT,20.12500000,2.55700000,20.16400000,3.74400000
AVAXBNB,0.05767000,262.60000000,0.05788000,36.80000000
AVAXBTC,0.00050833,3.00000000,0.00050881,181.90000000
AVAXBUSD,19.72100000,0.70800000,19.75500000,97.18200000
AVAXUSDT,19.70300000,6.25600000,19.71400000,56.17600000
HNTBTC,0.00034900,102.14000000,0.00035000,88.81000000
HNTUSDT,13.53900000,1.35300000,13.56300000,5.32100000
BAKEBNB,0.00982200,1070.00000000,0.00985800,3.00000000
BURGERBNB,0.01868000,12.40000000,0.01875000,25.40000000
SXPBIDR,31016.00,115.03000000,31194.00,113.90000000
LINKBKRW,0.00000000,0.00000000,0.00000000,0.00000000
FLMBNB,0.00000000,0.00000000,0.00000000,0.00000000
FLMBTC,0.00001246,225.00000000,0.00001247,16.00000000
FLMBUSD,0.48200000,28.88000000,0.48760000,40329.00000000
FLMUSDT,0.48290000,1248.18000000,0.48380000,936.27000000
SCRTBTC,0.00003984,3.00000000,0.00003986,395.00000000
SCRTETH,0.00058800,43.64000000,0.00059000,544.17000000
CAKEBNB,0.05191000,20.60000000,0.05200000,44.90000000
CAKEBUSD,17.73200000,7.91600000,17.74700000,50.00000000
SPARTABNB,0.00120500,13660.00000000,0.00120600,439.00000000
UNIUPUSDT,10.70800000,54.09000000,10.75700000,112.89000000
UNIDOWNUSDT,0.00033700,39715284.21000000,0.00033800,11500000.00000000
ORNBTC,0.00021300,197.69000000,0.00021420,30.00000000
ORNUSDT,8.28400000,50.09300000,8.30500000,120.73900000
TRXNGN,15.20000000,46.50000000,50.00000000,129.00000000
SXPTRY,17.80000000,2853.90000000,17.84000000,9161.18000000
UTKBTC,0.00000806,153.00000000,0.00000807,110.00000000
UTKUSDT,0.31250000,111.80000000,0.31330000,481.00000000
XVSBNB,0.11370000,306.80000000,0.11400000,6.90000000
XVSBTC,0.00100160,3.30000000,0.00100360,2.73000000
XVSBUSD,38.85300000,0.86900000,38.95900000,76.62400000
XVSUSDT,38.80600000,0.08000000,38.88400000,21.83300000
ALPHABNB,0.00265610,6439.00000000,0.00268300,967.00000000
ALPHABTC,0.00002345,1003.00000000,0.00002349,7.00000000
ALPHABUSD,0.91040000,15.35000000,0.91290000,10.99000000
ALPHAUSDT,0.90930000,875.97000000,0.91170000,709.44000000
VIDTBTC,0.00001197,79.00000000,0.00001200,15.00000000
VIDTBUSD,0.46330000,56.93000000,0.46640000,69.63000000
AAVEBNB,1.12530000,36.26000000,1.13110000,0.11000000
BTCBRL,208873.00000000,0.01914100,209002.00000000,0.41185800
USDTBRL,5.38200000,2215.73000000,5.39200000,3593.84000000
AAVEBTC,0.00991800,0.02000000,0.00992900,0.27000000
AAVEETH,0.14651000,0.00200000,0.14682000,11.26800000
AAVEBUSD,384.65000000,0.83900000,385.69000000,3.87200000
AAVEUSDT,384.26000000,1.55990000,384.62000000,1.26170000
AAVEBKRW,0.00000000,0.00000000,0.00000000,0.00000000
NEARBNB,0.00934000,1372.30000000,0.00939000,1196.60000000
NEARBTC,0.00008230,124.00000000,0.00008250,916.50000000
NEARBUSD,3.19230000,473.65000000,3.20310000,326.54000000
NEARUSDT,3.19000000,97.39000000,3.19480000,88.00000000
SXPUPUSDT,0.46450000,32.29000000,0.46750000,3200.00000000
SXPDOWNUSDT,4.13500000,132.55000000,4.16300000,4.12000000
DOTBKRW,0.00000000,0.00000000,0.00000000,0.00000000
SXPGBP,1.49000000,299.72000000,1.49520000,899.36000000
FILBNB,0.21251000,271.20000000,0.21330000,8.20000000
FILBTC,0.00187220,35.50000000,0.00187520,1.43000000
FILBUSD,72.70000000,0.19240000,72.83000000,42.16010000
FILUSDT,72.63000000,7.42580000,72.64000000,1.73420000
FILUPUSDT,4.55600000,153.29000000,4.58000000,150.00000000
FILDOWNUSDT,0.00431600,3475.44000000,0.00435100,913103.73000000
YFIUPUSDT,1.37900000,10.87000000,1.38600000,836.74000000
YFIDOWNUSDT,0.00002600,1275080284.52000000,0.00002700,573368677.61000000
INJBNB,0.02946000,18.90000000,0.02952000,67.10000000
INJBTC,0.00025844,36.50000000,0.00025959,123.80000000
INJBUSD,10.05900000,30.00000000,10.08000000,126.53000000
INJUSDT,10.04700000,29.95200000,10.06400000,117.70000000
AERGOBTC,0.00000498,7022.00000000,0.00000501,688.00000000
AERGOBUSD,0.19263000,236.30000000,0.19370000,385.90000000
LINKEUR,20.92600000,0.52300000,20.96300000,5.00000000
ONEBUSD,0.11093000,179.00000000,0.11127000,126.00000000
EASYETH,0.00000000,0.00000000,0.00000000,0.00000000
AUDIOBTC,0.00002896,55.00000000,0.00002897,57.00000000
AUDIOBUSD,1.12170000,162.45000000,1.12530000,1333.93000000
AUDIOUSDT,1.12050000,324.49000000,1.12290000,60.68000000
CTKBNB,0.00375400,21.00000000,0.00376200,9.50000000
CTKBTC,0.00003301,49.00000000,0.00003312,13.00000000
CTKBUSD,1.27650000,291.97000000,1.28420000,31.32000000
CTKUSDT,1.27930000,855.04000000,1.28240000,150.00000000
BCHUPUSDT,0.73100000,22395.18000000,0.73300000,43.67000000
BCHDOWNUSDT,0.72800000,117.05000000,0.73100000,91083.98000000
BOTBTC,0.00000000,0.00000000,0.00000000,0.00000000
BOTBUSD,0.00000000,0.00000000,0.00000000,0.00000000
ETHBRL,14120.00000000,0.02665000,14155.22000000,0.41858000
DOTEUR,18.74100000,4.62400000,18.78600000,550.70900000
AKROBTC,0.00000059,1471354.00000000,0.00000060,1223273.00000000
AKROUSDT,0.02305600,17671.00000000,0.02311300,15475.00000000
KP3RBNB,0.42560000,0.24800000,0.42600000,0.16100000
KP3RBUSD,143.17000000,1.67011000,143.74000000,0.00027000
AXSBNB,0.01204400,49.00000000,0.01217200,29.00000000
AXSBTC,0.00010606,92.00000000,0.00010676,605.00000000
AXSBUSD,4.13590000,3.37000000,4.15040000,719.76000000
AXSUSDT,4.12590000,385.59000000,4.13200000,708.95000000
HARDBNB,0.00177500,276.30000000,0.00179200,348.90000000
HARDBTC,0.00001566,9.80000000,0.00001571,86.50000000
HARDBUSD,0.60560000,40.01000000,0.61030000,71.41000000
HARDUSDT,0.60680000,66.37000000,0.60840000,34.64000000
BNBBRL,1833.96000000,0.02726000,1842.37000000,1.76205000
LTCEUR,147.64000000,3.39380000,147.94000000,22.91110000
RENBTCBTC,0.99003000,0.00138000,0.99420000,0.01093000
RENBTCETH,14.63800000,0.00041000,14.77200000,0.04874000
DNTBUSD,0.20037000,149.70000000,0.20210000,500.00000000
DNTUSDT,0.20140000,2100.00000000,0.20223000,1100.00000000
SLPETH,0.00004316,435.00000000,0.00004348,14152.00000000
ADAEUR,1.27450000,869.79000000,1.27570000,9117.92000000
LTCNGN,76565.00000000,0.14778000,255382.00000000,0.00200000
CVPETH,0.00044100,509.64000000,0.00044700,1038.28000000
CVPBUSD,1.15880000,63.83000000,1.17810000,50.69000000
STRAXBTC,0.00004399,37.60000000,0.00004410,79.90000000
STRAXETH,0.00064600,75.00000000,0.00065200,1466.61000000
STRAXBUSD,1.70500000,17.65000000,1.71250000,8.22000000
STRAXUSDT,1.70580000,10.00000000,1.70700000,10.00000000
FORBTC,0.00000098,127988.00000000,0.00000099,218081.00000000
FORBUSD,0.03823000,5525.60000000,0.03847000,1005.50000000
UNFIBNB,0.03154000,178.20000000,0.03200000,2.40000000
UNFIBTC,0.00027877,39.00000000,0.00028080,5.60000000
UNFIBUSD,10.81300000,8.50400000,10.95700000,100.51300000
UNFIUSDT,10.79200000,9.00700000,10.81000000,7.49100000
FRONTETH,0.00044150,371.00000000,0.00045030,82.00000000
FRONTBUSD,1.16300000,12.02000000,1.16640000,1000.00000000
BCHABUSD,17.25700000,35.08300000,17.49900000,9.18800000
ROSEBTC,0.00000175,143848.00000000,0.00000177,81882.00000000
ROSEBUSD,0.06827000,204.60000000,0.06852000,7090.80000000
ROSEUSDT,0.06813000,561.60000000,0.06822000,779.40000000
AVAXTRY,166.60000000,1100.81000000,167.20000000,114.34000000
BUSDBRL,5.38500000,5.80000000,5.38700000,2294.19000000
AVAUSDT,3.09710000,76.65000000,3.10800000,175.79000000
SYSBUSD,0.20384000,2277.40000000,0.20675000,300.00000000
XEMUSDT,0.18710000,14584.47000000,0.18730000,5935.94000000
HEGICETH,0.00004970,3531.00000000,0.00005000,2488.00000000
HEGICBUSD,0.13040000,6306.36000000,0.13060000,345.71000000
AAVEUPUSDT,3.95900000,7.57000000,3.96400000,21.61000000
AAVEDOWNUSDT,0.09470000,18000.00000000,0.09480000,101.40000000
PROMBNB,0.03626000,5.60000000,0.03648000,5.50000000
PROMBUSD,12.45200000,1.11200000,12.54100000,1.93500000
XRPBRL,4.97000000,5.15000000,4.99200000,2858.24000000
XRPNGN,165.00000000,5.15000000,350.00000000,3.20000000
SKLBTC,0.00000816,61.00000000,0.00000818,1822.00000000
SKLBUSD,0.31633000,474.10000000,0.31773000,44.10000000
SKLUSDT,0.31616000,2442.20000000,0.31677000,4066.00000000
BCHEUR,596.61000000,35.30967000,598.84000000,11.58874000
YFIEUR,39968.62000000,0.00961000,40106.04000000,0.02990500
ZILBIDR,1550.24,30117.00000000,1557.29,34019.00000000
SUSDBTC,0.00002575,133.00000000,0.00002577,8192.00000000
SUSDETH,0.00000000,0.00000000,0.00000000,0.00000000
SUSDUSDT,0.99640000,484.55000000,0.99870000,68.45000000
COVERETH,0.10570000,1.96010000,0.10710000,0.06760000
COVERBUSD,276.97000000,0.26121000,279.43000000,0.38353000
GLMBTC,0.00000774,1409.00000000,0.00000776,13.00000000
GLMETH,0.00011450,33808.00000000,0.00011560,21378.00000000
GHSTETH,0.00040820,29.00000000,0.00041020,17.00000000
GHSTBUSD,1.07000000,36.90000000,1.07530000,376.97000000
SUSHIUPUSDT,0.19900000,341514.97000000,0.20000000,79459.44000000
SUSHIDOWNUSDT,0.01326470,225000.00000000,0.01335210,4685.92000000
XLMUPUSDT,0.27500000,3711.58000000,0.27600000,106039.91000000
XLMDOWNUSDT,0.00032600,500000.00000000,0.00032700,45871.55000000
LINKBRL,136.90000000,79.86238000,137.19000000,235.05617000
LINKNGN,0.00000000,0.00000000,0.00000000,0.00000000
LTCRUB,13313.10000000,3.02630000,13360.00000000,2.37445000
TRXTRY,0.63750000,16569.00000000,0.63780000,7856.00000000
XLMEUR,0.35564000,8500.00000000,0.35635000,33077.50000000
DFETH,0.00008920,329.00000000,0.00009060,3559.00000000
DFBUSD,0.23550000,270.54000000,0.23590000,1448.27000000
GRTBTC,0.00002122,24719.00000000,0.00002129,300.00000000
GRTETH,0.00031312,303.00000000,0.00031510,91.00000000
GRTUSDT,0.82390000,122.57000000,0.82440000,428.03000000
JUVBTC,0.00025600,86.88000000,0.00025780,41.02000000
JUVBUSD,9.90400000,11.40200000,10.06200000,11.40300000
JUVUSDT,9.95100000,78.05100000,9.99600000,10.50200000
PSGBTC,0.00043560,57.44000000,0.00043670,15.89000000
PSGBUSD,16.90500000,450.57000000,16.99500000,810.95800000
PSGUSDT,16.91500000,2.96700000,16.93000000,18.00000000
BUSDBVND,24278.00,7324.27000000,24291.00,3228.66000000
USDTBVND,24309.00,3.19000000,24326.00,2905.24000000
1INCHBTC,0.00007482,250.00000000,0.00007501,6.30000000
1INCHUSDT,2.90310000,297.33000000,2.90600000,40.89000000
REEFBTC,0.00000065,1072097.00000000,0.00000066,5841951.00000000
REEFUSDT,0.02524900,16640.00000000,0.02525000,851.00000000
OGBTC,0.00015240,10.00000000,0.00015360,1609.24000000
OGUSDT,5.94500000,4.40300000,5.97200000,4.60600000
ATMBTC,0.00041950,1.09000000,0.00042190,3.96000000
ATMUSDT,16.28900000,2.78100000,16.36200000,3.15400000
ASRBTC,0.00015520,1.64000000,0.00015580,4.40000000
ASRUSDT,6.00000000,141.64100000,6.02900000,131.50300000
CELOBTC,0.00007902,100.00000000,0.00007929,3.40000000
CELOUSDT,3.06210000,236.77000000,3.07890000,14.90000000
RIFBTC,0.00000536,8055.00000000,0.00000538,435.00000000
RIFUSDT,0.20810000,247.18000000,0.20870000,1555.75000000
CHZTRY,2.11980000,250.00000000,2.12130000,76.00000000
XLMTRY,3.65200000,10787.75000000,3.65700000,74157.66000000
LINKGBP,18.00600000,725.96500000,18.07100000,22.84000000
GRTEUR,0.67880000,148.67000000,0.68040000,313.47000000
BTCSTBTC,0.00095180,9.20000000,0.00095510,1.46000000
BTCSTBUSD,36.97900000,8.74300000,37.18900000,0.28100000
BTCSTUSDT,37.00100000,11.99700000,37.11100000,6.50000000
TRUBTC,0.00001016,991.00000000,0.00001020,462.40000000
TRUBUSD,0.39530000,963.19000000,0.39560000,250.00000000
TRUUSDT,0.39430000,371.05000000,0.39490000,44.29000000
DEXEETH,0.00261800,0.35000000,0.00265700,600.00000000
DEXEBUSD,6.81300000,36.13600000,6.90400000,45.61200000
EOSEUR,4.43200000,22.56300000,4.43600000,41.06500000
LTCBRL,963.94000000,24.54833000,969.19000000,9.17515000
USDCBUSD,0.99990000,1727516.29000000,1.00000000,2733882.49000000
TUSDBUSD,0.99990000,118709.61000000,1.00000000,38449.89000000
PAXBUSD,0.99990000,70389.72000000,1.00010000,4936953.21000000
CKBBTC,0.00000040,212035.00000000,0.00000041,6471918.00000000
CKBBUSD,0.01548600,2082.00000000,0.01561300,47241.00000000
CKBUSDT,0.01558100,2054.00000000,0.01558700,93753.00000000
TWTBTC,0.00001356,3557.00000000,0.00001361,56.00000000
TWTBUSD,0.52630000,141.18000000,0.52840000,142.12000000
TWTUSDT,0.52600000,207.28000000,0.52710000,500.79000000
FIROBTC,0.00019240,437.03000000,0.00019300,1.05000000
FIROETH,0.00283800,128.08000000,0.00285700,19.44000000
FIROUSDT,7.47100000,8.08400000,7.49000000,0.95600000
BETHETH,0.91340000,577.55910000,0.91350000,0.50870000
DOGEEUR,0.29142000,388.70000000,0.29161000,12232.60000000
DOGETRY,2.99320000,35622.00000000,2.99490000,32012.00000000
DOGEAUD,0.45890000,39812.80000000,0.46044000,55858.10000000
DOGEBRL,1.90370000,27000.00000000,1.90820000,4093.11000000
DOTNGN,0.00000000,0.00000000,34592.00000000,0.03864000
PROSETH,0.00068300,7.33000000,0.00068600,20524.27000000
LITBTC,0.00008700,1299.60000000,0.00008758,438.70000000
LITBUSD,3.38810000,101.97000000,3.39740000,4.12000000
LITUSDT,3.38480000,43.70000000,3.39360000,43.70000000
BTCVAI,41696.96000000,0.00400000,41979.59000000,0.00050000
BUSDVAI,1.07950000,143.35000000,1.08050000,10.00000000
SFPBTC,0.00002663,315.00000000,0.00002681,240.00000000
SFPBUSD,1.03430000,120.00000000,1.03970000,13.50000000
SFPUSDT,1.03450000,2101.09000000,1.03690000,172.57000000
DOGEGBP,0.25075000,340.80000000,0.25099000,7349.40000000
DOTTRY,192.50000000,0.09000000,193.30000000,54.13000000
FXSBTC,0.00005710,1510.08000000,0.00005720,1.24000000
FXSBUSD,2.22500000,20.89400000,2.23500000,25.47100000
DODOBTC,0.00003353,123.00000000,0.00003361,200.00000000
DODOBUSD,1.30300000,11356.55900000,1.30800000,68.80700000
DODOUSDT,1.30200000,2401.44400000,1.30400000,209.79700000
FRONTBTC,0.00002999,826.20000000,0.00003012,524.00000000
EASYBTC,0.00000000,0.00000000,0.00000000,0.00000000
CAKEBTC,0.00045660,81.77000000,0.00045740,24.00000000
CAKEUSDT,17.70400000,94.68600000,17.71800000,45.13900000
BAKEBUSD,3.36070000,141.80000000,3.37260000,1070.00000000
UFTETH,0.00034970,2200.00000000,0.00035360,0.01000000
UFTBUSD,0.93000000,42397.62000000,0.93800000,112.52000000
1INCHBUSD,2.90760000,11.65000000,2.91130000,298.79000000
BANDBUSD,8.10200000,66.11200000,8.14000000,43.00300000
GRTBUSD,0.82370000,325.49000000,0.82770000,551.95000000
IOSTBUSD,0.03300000,5000.00000000,0.03312000,423.40000000
OMGBUSD,6.41050000,730.63000000,6.43560000,1275.03000000
REEFBUSD,0.02527000,553.50000000,0.02532000,1087.60000000
ACMBTC,0.00020410,182.28000000,0.00020520,0.98000000
ACMBUSD,7.90500000,1.86300000,7.98900000,1.64000000
ACMUSDT,7.92800000,6.47700000,7.97000000,28.47100000
AUCTIONBTC,0.00061600,2.14000000,0.00062000,0.94000000
AUCTIONBUSD,23.90300000,28.82500000,24.10800000,40.85700000
PHABTC,0.00001662,2003.00000000,0.00001668,234.00000000
PHABUSD,0.64550000,520.95000000,0.64700000,98.58000000
DOTGBP,16.10300000,859.19000000,16.15400000,27.37700000
ADATRY,13.08100000,12437.37000000,13.09900000,20140.74000000
ADABRL,8.32600000,5700.00000000,8.35000000,770.06000000
ADAGBP,1.09690000,76.72000000,1.09820000,9590.76000000
TVKBTC,0.00000426,62203.00000000,0.00000428,8276.00000000
TVKBUSD,0.16520000,295.67000000,0.16550000,4241.82000000
BADGERBTC,0.00031880,13.21000000,0.00032020,12.62000000
BADGERBUSD,12.33800000,49.43000000,12.47700000,11.12800000
BADGERUSDT,12.34500000,59.74300000,12.37300000,2.29700000
FISBTC,0.00003906,837.20000000,0.00003927,6.40000000
FISBUSD,1.52000000,9.15000000,1.54100000,2511.22300000
FISUSDT,1.51900000,31.78700000,1.52500000,499.40700000
DOTBRL,122.49000000,54.43000000,122.76000000,112.70000000
ADAAUD,2.00800000,8139.00800000,2.01100000,20.54700000
HOTTRY,0.06325000,55000.00000000,0.06343000,300000.00000000
EGLDEUR,84.38000000,0.55487000,84.80000000,97.35104000
OMBTC,0.00000475,4239.00000000,0.00000476,42.00000000
OMBUSD,0.18340000,1862.73000000,0.18560000,18365.92000000
OMUSDT,0.18420000,4479.50000000,0.18450000,5435.70000000
PONDBTC,0.00000175,75382.00000000,0.00000177,120636.00000000
PONDBUSD,0.06810000,6899.13000000,0.06870000,11406.63000000
PONDUSDT,0.06830000,41754.02000000,0.06840000,6674.12000000
DEGOBTC,0.00015900,173.52000000,0.00015970,2.61000000
DEGOBUSD,6.16100000,92.19700000,6.20300000,570.27000000
DEGOUSDT,6.17500000,8.02100000,6.18900000,47.31000000
AVAXEUR,16.21800000,120.52600000,16.29900000,142.82400000
BTTTRY,0.03166000,225833.00000000,0.03171000,70524.00000000
CHZBRL,1.34900000,4899.32000000,1.35200000,1736.83000000
UNIEUR,20.09300000,352.77500000,20.17300000,242.94200000
ALICEBTC,0.00015354,318.30000000,0.00015413,69.20000000
ALICEBUSD,5.96100000,15.09000000,5.99700000,419.47000000
ALICEUSDT,5.95710000,59.23000000,5.96830000,171.54000000
CHZBUSD,0.25050000,6221.30000000,0.25090000,55.83000000
CHZEUR,0.20630000,325.15000000,0.20650000,533.81000000
CHZGBP,0.17760000,328.74000000,0.17780000,1586.19000000
BIFIBNB,2.36900000,0.14000000,2.38100000,0.14000000
BIFIBUSD,802.80000000,0.11526000,810.21000000,0.16950000
LINABTC,0.00000114,321817.00000000,0.00000115,658875.00000000
LINABUSD,0.04440000,6500.00000000,0.04450000,12510.11000000
LINAUSDT,0.04430000,585872.11000000,0.04440000,56044.42000000
ADARUB,115.00000000,1519.64000000,115.24000000,454.54000000
ENJBRL,6.66500000,915.90000000,6.70600000,1825.15000000
ENJEUR,1.02000000,6643.75900000,1.02300000,19563.86200000
MATICEUR,1.47760000,13142.76000000,1.48120000,15295.32000000
NEOTRY,439.30000000,58.68000000,440.80000000,113.46000000
PERPBTC,0.00026870,70.38000000,0.00026930,42.64000000
PERPBUSD,10.42800000,41.34000000,10.47000000,46.11900000
PERPUSDT,10.42700000,54.93300000,10.45100000,54.93300000
RAMPBTC,0.00000509,40000.00000000,0.00000511,9992.00000000
RAMPBUSD,0.19730000,70.85000000,0.19800000,26000.00000000
RAMPUSDT,0.19750000,506.32000000,0.19760000,51.09000000
SUPERBTC,0.00001844,538.80000000,0.00001858,631.10000000
SUPERBUSD,0.71700000,210.32600000,0.72300000,121.46100000
SUPERUSDT,0.71700000,371.81400000,0.71900000,3755.52200000
CFXBTC,0.00000970,1379.40000000,0.00000979,2774.70000000
CFXBUSD,0.37600000,3418.76800000,0.37900000,200.00000000
CFXUSDT,0.37700000,4598.24100000,0.37900000,4026.38600000
ENJGBP,0.87630000,227.70000000,0.87980000,223.91000000
EOSTRY,45.50000000,242.17000000,45.61000000,122.56000000
LTCGBP,127.06000000,6.22843000,127.55000000,15.26570000
LUNAEUR,5.83200000,0.09300000,5.84400000,1700.00000000
RVNTRY,0.67000000,142303.07000000,0.67200000,5043.45000000
THETAEUR,5.44400000,71.69800000,5.46300000,149.65900000
XVGBUSD,0.02621000,530.40000000,0.02622000,0.50000000
EPSBTC,0.00002015,187.10000000,0.00002018,19.80000000
EPSBUSD,0.78100000,17.90200000,0.78400000,700.00000000
EPSUSDT,0.78200000,264.45100000,0.78300000,254.64600000
AUTOBTC,0.03660000,0.07420000,0.03688000,0.15790000
AUTOBUSD,1420.07000000,0.05000000,1437.05000000,0.62576400
AUTOUSDT,1413.59000000,0.39248600,1428.79000000,0.02109400
TKOBTC,0.00004252,29.00000000,0.00004253,7.00000000
TKOBIDR,24400.00,27.00000000,24461.20,649.00000000
TKOBUSD,1.64510000,8.49000000,1.65230000,12.94000000
TKOUSDT,1.64690000,102.24000000,1.64930000,685.89000000
PUNDIXETH,0.00063300,150.84000000,0.00063700,618.00000000
PUNDIXUSDT,1.66400000,438.00000000,1.66700000,730.81000000
BTTBRL,0.02013000,2118.20000000,0.02023000,42183.00000000
BTTEUR,0.00308600,67690.00000000,0.00309100,13862.00000000
HOTEUR,0.00616000,1155933.10000000,0.00618000,678016.10000000
WINEUR,0.00043200,3600347.00000000,0.00043400,2264775.00000000
TLMBTC,0.00000441,1604.80000000,0.00000443,222.90000000
TLMBUSD,0.17110000,170.96000000,0.17190000,419.38000000
TLMUSDT,0.17080000,138.82000000,0.17150000,262.28000000
1INCHUPUSDT,0.08277100,181.22000000,0.08295400,1543.02000000
1INCHDOWNUSDT,1.85000000,2111.03000000,1.86300000,1954.89000000
BTGBUSD,60.18200000,0.23000000,61.24300000,0.76300000
BTGUSDT,60.61100000,1.82500000,60.99500000,0.19400000
HOTBUSD,0.00747000,145201.40000000,0.00750000,1869.10000000
BNBUAH,9486.60000000,1.39964000,9538.70000000,31.35949000
ONTTRY,9.41000000,1267.99000000,9.43000000,179.82000000
VETEUR,0.09250000,62848.94000000,0.09270000,87749.31000000
VETGBP,0.07950000,14000.00000000,0.07980000,34757.46000000
WINBRL,0.00282300,358644.00000000,0.00284500,113869.00000000
MIRBTC,0.00010840,135.52000000,0.00010870,118.68000000
MIRBUSD,4.21200000,3.32100000,4.21800000,246.91900000
MIRUSDT,4.20400000,131.06600000,4.20900000,241.48200000
BARBTC,0.00039300,127.21000000,0.00039480,4.72000000
BARBUSD,15.25200000,5.00000000,15.32400000,5.00000000
BARUSDT,15.23500000,7.41100000,15.28500000,2.79200000
FORTHBTC,0.00047990,15.10000000,0.00048360,0.42000000
FORTHBUSD,18.58900000,0.75000000,18.72300000,1.09400000
FORTHUSDT,18.64000000,22.75800000,18.69400000,5.77300000
CAKEGBP,12.55700000,3.90000000,12.57700000,1.95700000
DOGERUB,26.26700000,1219.40000000,26.36300000,500.00000000
HOTBRL,0.04020000,12437.00000000,0.04050000,30823.00000000
WRXEUR,1.29800000,137.30000000,1.30900000,5000.00000000
EZBTC,0.00013350,3.07000000,0.00013400,62.57000000
EZETH,0.00197200,3.83000000,0.00199300,6.12000000
BAKEUSDT,3.35760000,50.50000000,3.36030000,61.80000000
BURGERBUSD,6.37000000,2.10000000,6.39000000,200.00000000
BURGERUSDT,6.37000000,33.50000000,6.38000000,40.50000000
SLPBUSD,0.11300000,435.00000000,0.11420000,195.00000000
SLPUSDT,0.11280000,113.00000000,0.11330000,966.00000000
TRXAUD,0.09770000,4655.00000000,0.09800000,3907.00000000
TRXEUR,0.06200000,5804.00000000,0.06210000,155103.00000000
VETTRY,0.95000000,11423.50000000,0.95400000,15066.70000000
SHIBUSDT,0.00001060,2710819215.00,0.00001061,764967658.00
SHIBBUSD,0.00001061,3264119128.00,0.00001063,435332355.00
ICPBTC,0.00375500,12.49000000,0.00376200,0.85000000
ICPBNB,0.42710000,0.77000000,0.42820000,1.77000000
ICPBUSD,145.91000000,2.07000000,146.11000000,0.61000000
ICPUSDT,145.70000000,31.48000000,145.73000000,8.94000000
BTCGYEN,0.00000000,0.00000000,0.00000000,0.00000000
USDTGYEN,0.00000000,0.00000000,0.00000000,0.00000000
SHIBEUR,0.00000873,101729738.00,0.00000875,11558470.00
SHIBRUB,0.00078600,12449564.00,0.00079100,9254556.00
ETCEUR,59.93100000,9.20600000,60.14300000,7.43800000
ETCBRL,390.51000000,5.78000000,394.02000000,4.07000000
DOGEBIDR,5216.40,1993.00000000,5242.74,2269.00000000
ARBTC,0.00037790,100.00000000,0.00038130,3.75000000
ARBNB,0.04301000,29.73000000,0.04386000,3.00000000
ARBUSD,14.63700000,20.57000000,15.07900000,10.62000000
ARUSDT,14.71500000,57.99000000,14.81000000,8.36000000
POLSBTC,0.00005209,6.50000000,0.00005219,6.50000000
POLSBNB,0.00586900,21.20000000,0.00595600,90.08000000
POLSBUSD,2.02200000,42.98000000,2.03800000,43.94000000
POLSUSDT,2.01400000,14.92000000,2.02700000,77.28000000
